station_id,lat,short_name,rental_uris,lon,region_id,capacity,name
a3e2b360-f050-48ea-b8c8-57d897b8f7fc,40.70577,5002.09,[Record],-73.91292,71,19,Harman St & Seneca Ave
0c106e83-c47a-4233-b5e4-62bbb75d0bed,40.830471,8084.03,[Record],-73.904556,71,21,Fulton Ave & E 168 St
66de5613-0aca-11e7-82f6-3863bb44ef7c,40.6864442,4446.05,[Record],-73.98759104,71,77,Dean St & Hoyt St
fe93b3ae-1d86-4ee9-9eb6-9e11808966aa,40.768692,6958.06,[Record],-73.9249574,71,23,Crescent St & 30 Ave
66dc76cd-0aca-11e7-82f6-3863bb44ef7c,40.714211,5294.04,[Record],-73.981095,71,36,Henry St & Grand St
e2b28abd-07a4-4552-ad17-abf155aff28a,40.73941387,6058.08,[Record],-73.92131969,71,24,44 St & 48 Ave
04d557d6-6bc3-4244-b0f1-81ed1449ccd6,40.87812,8799.01,[Record],-73.89192,71,19,Goulden Ave & W 205 St
3e9e50cc-f336-439f-bd0b-dec5499c038d,40.709267,5145.02,[Record],-74.013247,71,46,Albany St & Greenwich St
ca4795a2-6ab3-4597-bf59-f0155ac1637c,40.72854745,5703.13,[Record],-73.98175925,71,69,Ave A & E 11 St
66dbc551-0aca-11e7-82f6-3863bb44ef7c,40.76340613,6809.07,[Record],-73.97722479,71,54,W 56 St & 6 Ave
341730d7-a61d-499d-8c07-fa015f644e54,40.75227094,6441.06,[Record],-73.98770571,71,84,W 37 St & Broadway
9d95a4a9-bcfe-4189-bb7d-abd9992ecbaf,40.7633589,6827.11,[Record],-73.9286471,71,19,Crescent St & Broadway
dc34ba4c-d8e5-4674-a02e-210c950c05c1,40.859166,8532.03,[Record],-73.933872,71,25,Margaret Corbin Plz & Ft Washington Ave
1861681121800951962,40.88224,8828.02,[Record],-73.89136,71,25,Sedgwick Ave & Hillman Ave
23bc4d9b-1ec2-45fb-9228-e41517346b24,40.862562,8579.05,[Record],-73.922661,71,20,Academy St & Nagle Ave
66dbe7b6-0aca-11e7-82f6-3863bb44ef7c,40.75797322,6650.07,[Record],-73.96603308,71,29,E 55 St & 2 Ave
bb32aad7-8308-4ff8-b073-d5b518ffdd09,40.8109494,7745.07,[Record],-73.9634,71,39,W 120 St & Claremont Ave
d6834194-029d-4e2d-83b0-ee78ab5acda2,40.656986,3523.06,[Record],-73.998194,71,19,29 St & 5 Ave
e8df73bd-5d3d-47c9-b04d-bcec4db5540f,40.70838,5065.14,[Record],-74.00495,71,65,Cliff St & Fulton St
1862008413697896912,40.84696,8346.06,[Record],-73.88663,71,22,E 180 St & Prospect Ave
66ddede1-0aca-11e7-82f6-3863bb44ef7c,40.7937704,7541.01,[Record],-73.971888,71,32,W 95 St & Broadway
66dc2bc5-0aca-11e7-82f6-3863bb44ef7c,40.7652654,6847.02,[Record],-73.98192338,71,117,Broadway & W 56 St
1828966363527611286,40.75704,6645.06,[Record],-73.8924,71,19,32 Ave & 75 St
1884688942632618210,40.744831,6194.06,[Record],-73.938411,71,27,29 St & Skillman Ave
66dd42eb-0aca-11e7-82f6-3863bb44ef7c,40.76500525,6822.09,[Record],-73.95818491,71,87,1 Ave & E 68 St
66de5d57-0aca-11e7-82f6-3863bb44ef7c,40.6776147,4125.07,[Record],-73.97324283,71,25,7 Ave & Park Pl
66dc0d3a-0aca-11e7-82f6-3863bb44ef7c,40.69573398,4692.01,[Record],-73.97129668,71,19,Clermont Ave & Park Ave
1ddadf67-ae08-4e86-bdda-236629b9eabd,40.67412,4057.04,[Record],-73.94447,71,25,Brooklyn Ave & Prospect Pl
1846085256331594490,40.7468,6332.09,[Record],-73.89038,71,28,75 St & Roosevelt Ave
46a1ff6c-6131-414a-9ef6-65a8db7d305f,40.648169,3266.01,[Record],-74.000057,71,24,7 Ave & 40 St
66db8fde-0aca-11e7-82f6-3863bb44ef7c,40.72405549,5578.02,[Record],-74.00965965,71,35,Watts St & Greenwich St
1835247352748090208,40.76619,6877.05,[Record],-73.87561,71,24,Jackson Mill Rd & 24 Ave
9e99abca-c679-4788-9a4e-39066660bd6a,40.7787185,7233.05,[Record],-73.9145645,71,19,Crescent St & Ditmars Blvd
1817433126359581672,40.64621,3187.01,[Record],-73.93067,71,22,Beverley Rd & E 49 St
fbb2d76c-1d47-4fb1-9c07-622fcace38a5,40.83094,8088.01,[Record],-73.91125,71,30,E 167 St & Clay Ave
1836581628905160976,40.74864,6314.02,[Record],-73.87619,71,22,Elmhurst Ave & Roosevelt Ave
1882735162923150168,40.745805,6245.08,[Record],-73.950752,71,25,46 Rd & 11 St
2a47ef14-1cbe-4ec6-841d-cc277627fe20,40.68323865,4345.11,[Record],-73.96599591,71,31,Fulton St & Waverly Ave
7e7d974c-a6ec-4d9a-b4ed-01a4d2056d8b,40.74891,6392.02,[Record],-73.90899,71,19,39 Ave & 54 St
1828968691399885056,40.76156,6780.06,[Record],-73.88167,71,21,87 St & 30 Ave
1906248765431831024,40.74281,6132.01,[Record],-73.88296,71,30,82 St & Broadway
19002a4c-3229-450b-ad69-76948696e60d,40.82895,8048.01,[Record],-73.90521,71,20,E 167 St & Franklin Ave
1e226f22-034f-4b99-8184-a8eaa591fbd8,40.752643,6464.09,[Record],-73.974996,71,49,E 44 St & Lexington Ave
b1f3eb8c-07f9-479f-a8ab-f04e094bc7d0,40.67717,4146.02,[Record],-73.92285,71,21,Columbus Pl & Atlantic Ave
10c13fe2-34cb-4aff-bea1-4f5ce877769b,40.812735,7781.10,[Record],-73.923697,71,19,E 142 St & 3 Ave
557f8d40-dec1-4c61-bd03-a0d1a6ea0e4b,40.642809,3090.06,[Record],-73.979239,71,29,Church Ave & McDonald Ave
1913995167022829826,40.7584,6686.07,[Record],-73.89531,71,21,72 St & 31 Ave
8fc95e31-b025-4d2b-b5aa-240465366480,40.816576,7845.06,[Record],-73.927987,71,23,Grand Concourse & E 144 St
1862788101231526152,40.88185,8849.03,[Record],-73.90291,71,30,Broadway & W 234 St
a35d03cf-bd72-4da4-a4ac-bd25b3f8dce3,40.69064807,4528.01,[Record],-73.95746179,71,19,DeKalb Ave & Franklin Ave
1834145064843958330,40.75257,6493.03,[Record],-73.89538,71,22,34 Ave & 71 St
cae4f2f4-9642-474c-95cc-6cc07592f120,40.76754878,6923.20,[Record],-73.92093346,71,37,31 St & Newtown Ave
89171660-8cef-443f-8f75-67503532d1ce,40.824811,7979.17,[Record],-73.916407,71,21,E 161 St & Park Ave
66de1580-0aca-11e7-82f6-3863bb44ef7c,40.6729679,4010.15,[Record],-73.97087984,71,39,Grand Army Plaza & Plaza St West
e71d152c-c2df-4d3e-a9af-139f2529bac6,40.814046,7793.02,[Record],-73.91186,71,19,E 149 St & Eagle Ave
d319629d-63cf-4765-9f69-5569f35d6469,40.71988,5431.01,[Record],-73.90556,71,19,60 Pl & Flushing Ave
39112ced-337f-4b71-9df6-291cd4265cc9,40.65707,3544.02,[Record],-73.95005,71,24,Winthrop St & Nostrand Ave
1900647078394106472,40.66432332,3776.10,[Record],-73.95921791,71,19,McKeever Pl & Sullivan Pl
66dd1ad8-0aca-11e7-82f6-3863bb44ef7c,40.724055,5520.09,[Record],-73.955736,71,54,N 15 St & Wythe Ave
9dde927d-9984-4f97-bcd0-fbcb59e6ca66,40.72249,5510.02,[Record],-73.90854,71,19,57 Rd & 59 St
1835246815877178358,40.76086,6772.11,[Record],-73.87308,71,21,30 Ave & 96 St
1791472201147965920,40.761865,6771.13,[Record],-73.977242,71,63,W 54 St & 6 Ave
8a24490d-d5c5-4bac-9e36-56967834fc10,40.846011,8327.15,[Record],-73.919637,71,22,Featherbed Ln & Nelson Ave
1869754004195029842,40.85089,8410.10,[Record],-73.88793,71,22,E 182 St & Belmont Ave
66de871c-0aca-11e7-82f6-3863bb44ef7c,40.79313481,7524.16,[Record],-73.97700369,71,59,Riverside Dr & W 91 St
66dcbdc2-0aca-11e7-82f6-3863bb44ef7c,40.6823687,4319.07,[Record],-73.944118,71,21,Halsey St & Tompkins Ave
e35494b4-5811-4d2a-87de-4430e56bce2d,40.85318759,8432.11,[Record],-73.92715752,71,21,Amsterdam Ave & W 189 St
6fd84197-56e2-47df-849f-701aca0e7cc3,40.83130549,8072.06,[Record],-73.91744792,71,19,Sherman Ave & E 166 St
1817432606668538118,40.65116,3318.05,[Record],-73.94577,71,25,E 34 St & Church Ave
66db3f01-0aca-11e7-82f6-3863bb44ef7c,40.69196035,4611.03,[Record],-73.96536851,71,51,Willoughby Ave & Hall St
66de1af4-0aca-11e7-82f6-3863bb44ef7c,40.8008363,7634.01,[Record],-73.96644925,71,35,W 106 St & Amsterdam Ave
66dd470b-0aca-11e7-82f6-3863bb44ef7c,40.7728384,7084.12,[Record],-73.94989233,71,47,E 81 St & York Ave
0579ff13-5d5b-4cbd-bc6e-3e9396591aef,40.67923,4187.04,[Record],-73.92588,71,19,Sumpter St & Fulton St
97bcf094-ad77-4743-9c94-832c7300c090,40.805631,7696.07,[Record],-73.934077,71,19,E 128 St & 3 Ave
30d6520e-b612-4240-a9ff-eec12b02b263,40.87305459,8732.04,[Record],-73.91837195,71,21,W 218 St & Indian Rd
1884599469785421928,40.775744,7154.10,[Record],-73.9563752,71,43,3 Ave & E 82 St
35915f48-31c5-499a-b845-2ca2fb541904,40.6870658,4440.02,[Record],-74.01675585,71,42,Yankee Ferry Terminal
4e1a13af-1c3b-48f2-8586-5edceea97d61,40.83670567,8183.08,[Record],-73.92608866,71,21,Nelson Ave & 167 St
bf5a9ad8-6725-4ade-967d-aba612d423bf,40.66846,3853.02,[Record],-73.9282,71,24,Eastern Pkwy & Rochester Ave
1978170169761096104,40.74310053,6138.07,[Record],-73.85466891,71,36,108 St & 52 Ave
66dde9af-0aca-11e7-82f6-3863bb44ef7c,40.668127,3803.09,[Record],-73.98377641,71,27,6 Ave & 9 St
91ca68bd-5ac1-470b-a26d-1ec98ea9cca4,40.76108,6759.15,[Record],-73.930562,71,27,Crescent St & 34 Ave
66db237e-0aca-11e7-82f6-3863bb44ef7c,40.76727216,6926.01,[Record],-73.99392888,71,55,W 52 St & 11 Ave
c9c09ed0-0a52-4d6a-a999-b0848874e51f,40.852252,8399.06,[Record],-73.937854,71,30,Fort Washington Ave & W 183 St
c01a9c97-6c04-4e3f-ad0b-958801d94ca1,40.671409,3931.09,[Record],-74.001328,71,26,Bay St & Court St
bfea6c5b-2e1a-42c5-8199-2ded6042d57b,40.8125511,7795.09,[Record],-73.9492286,71,27,Frederick Douglass Blvd & W 129 St
66dca6f4-0aca-11e7-82f6-3863bb44ef7c,40.759107,6682.08,[Record],-73.959223,71,33,E 60 St & York Ave
d873e463-2dc9-4bf8-86c7-fea8ddaa3a9f,40.829896,8068.01,[Record],-73.907618,71,19,Washington Ave & E 167 St
78ec2f0d-c309-46d4-8808-7eb1a0674e38,40.823732,8000.02,[Record],-73.919379,71,31,Concourse Village East & E 158 St
e15a5c77-70b0-4b9d-9eae-f10ddda7d994,40.87935,8795.01,[Record],-73.88534,71,23,Jerome Ave & E Mosholu Pkwy S
1860187692409078310,40.84188,8252.03,[Record],-73.8855,71,25,Crotona Pkwy & Elsmere Pl
66dd2556-0aca-11e7-82f6-3863bb44ef7c,40.74731,6286.02,[Record],-73.95451,71,43,46 Ave & 5 St
344064f8-e82f-40fb-b235-aff506b77ae5,40.72226,5503.01,[Record],-73.93889,71,30,Morgan Ave & Lombardy St
1ec7ef9f-ab60-4a64-821d-883ba547273a,40.810224,7748.02,[Record],-73.937195,71,19,E 132 St & Madison Ave
1861681435029604706,40.87807,8806.01,[Record],-73.90796,71,23,W 230 St & Marble Hill Ave
66de2131-0aca-11e7-82f6-3863bb44ef7c,40.7922553,7511.19,[Record],-73.95249933,71,39,5 Ave & E 103 St
